parliament,member,birthPlace,coordinates,start,end,party
11,Peter Hesketh-Fleetwood,Wennington,(-2.586 54.124),1832,1834,
14,Peter Hesketh-Fleetwood,Wennington,(-2.586 54.124),1841,1847,
13,Peter Hesketh-Fleetwood,Wennington,(-2.586 54.124),1837,1841,
12,Peter Hesketh-Fleetwood,Wennington,(-2.586 54.124),1835,1837,
31,Peter J. Ward,County Donegal,(-8.0 54.92),1918,1922,
25,Peter McLagan,Demerara,(-58.1701 6.8121),1892,1893,
24,Peter McLagan,Demerara,(-58.1701 6.8121),1886,1892,
23,Peter McLagan,Demerara,(-58.1701 6.8121),1885,1886,
21,Peter McLagan,Demerara,(-58.1701 6.8121),1874,1880,
22,Peter McLagan,Demerara,(-58.1701 6.8121),1880,1885,
19,Peter McLagan,Demerara,(-58.1701 6.8121),1865,1868,
20,Peter McLagan,Demerara,(-58.1701 6.8121),1868,1874,
11,Philip Durham,Upper Largo,(-2.91667 56.2167),1834,1834,
12,Philip Durham,Upper Largo,(-2.91667 56.2167),1835,1836,
41,Philip Clarke,Long Island,(-73.253616 40.805805),1955,1955,
31,Philip Shanahan,County Tipperary,(-7.833333333 52.666666666),1918,1922,
31,Piaras Béaslaí,Liverpool,(-2.991666666 53.407222222),1918,1922,
14,Ralph Bernal,London,(-0.1275 51.507222222),1842,1847,
7,Ralph Bernal,London,(-0.1275 51.507222222),1820,1826,
11,Ralph Bernal,London,(-0.1275 51.507222222),1832,1834,
13,Ralph Bernal,London,(-0.1275 51.507222222),1837,1841,
12,Ralph Bernal,London,(-0.1275 51.507222222),1835,1837,
9,Ralph Bernal,London,(-0.1275 51.507222222),1830,1831,
10,Ralph Bernal,London,(-0.1275 51.507222222),1831,1832,
15,Ralph Bernal,London,(-0.1275 51.507222222),1847,1852,
6,Ralph Bernal,London,(-0.1275 51.507222222),1818,1820,
8,Ralph Bernal,London,(-0.1275 51.507222222),1826,1830,
28,Redmond Barry,Cork,(-8.473055555 51.9),1907,1910,
30,Redmond Barry,Cork,(-8.473055555 51.9),1910,1911,
29,Redmond Barry,Cork,(-8.473055555 51.9),1910,1910,
11,Rees Howell Gronow,Glamorgan,(-3.666666666 51.666666666),1832,1834,
14,Reginald Blewitt,Marylebone,(-0.147 51.5177),1841,1847,
13,Reginald Blewitt,Marylebone,(-0.147 51.5177),1837,1841,
15,Reginald Blewitt,Marylebone,(-0.147 51.5177),1847,1852,
6,"Richard Griffin, 3rd Baron Braybrooke",Stanlake Park,(-0.847399 51.471167),1818,1820,
7,"Richard Griffin, 3rd Baron Braybrooke",Stanlake Park,(-0.847399 51.471167),1820,1825,
5,"Richard Griffin, 3rd Baron Braybrooke",Stanlake Park,(-0.847399 51.471167),1812,1818,
2,"Richard Griffin, 3rd Baron Braybrooke",Stanlake Park,(-0.847399 51.471167),1805,1806,
3,"Richard Griffin, 3rd Baron Braybrooke",Stanlake Park,(-0.847399 51.471167),1807,1807,
4,"Richard Griffin, 3rd Baron Braybrooke",Stanlake Park,(-0.847399 51.471167),1807,1812,
8,Richard Sharp,Newfoundland and Labrador,(-60.0 53.0),1826,1827,
6,Richard Sharp,Newfoundland and Labrador,(-60.0 53.0),1818,1819,
5,Richard Sharp,Newfoundland and Labrador,(-60.0 53.0),1816,1818,
3,Richard Sharp,Newfoundland and Labrador,(-60.0 53.0),1806,1807,
4,Richard Sharp,Newfoundland and Labrador,(-60.0 53.0),1807,1812,
14,"Robert Carew, 2nd Baron Carew",Dublin,(-6.260277777 53.349722222),1841,1847,
13,"Robert Carew, 2nd Baron Carew",Dublin,(-6.260277777 53.349722222),1840,1841,
7,"Robert Gifford, 1st Baron Gifford",Exeter,(-3.526944444 50.725555555),1820,1824,
5,"Robert Gifford, 1st Baron Gifford",Exeter,(-3.526944444 50.725555555),1817,1818,
6,"Robert Gifford, 1st Baron Gifford",Exeter,(-3.526944444 50.725555555),1818,1820,
8,"Robert Henley, 2nd Baron Henley",Dresden,(13.74 51.05),1826,1830,
13,Robert Hollond,London,(-0.1275 51.507222222),1837,1841,
14,Robert Hollond,London,(-0.1275 51.507222222),1841,1847,
15,Robert Hollond,London,(-0.1275 51.507222222),1847,1852,
13,Robert Hyde Greg,Manchester,(-2.233333333 53.466666666),1839,1841,
16,"Robert Jocelyn, Viscount Jocelyn",London,(-0.1275 51.507222222),1852,1854,
15,"Robert Jocelyn, Viscount Jocelyn",London,(-0.1275 51.507222222),1847,1852,
14,"Robert Jocelyn, Viscount Jocelyn",London,(-0.1275 51.507222222),1842,1847,
31,Robert McCalmont,Dublin,(-6.260277777 53.349722222),1918,1919,
30,Robert McCalmont,Dublin,(-6.260277777 53.349722222),1913,1918,
14,"Robert Scarlett, 2nd Baron Abinger",London,(-0.1275 51.507222222),1841,1844,
13,"Robert Scarlett, 2nd Baron Abinger",London,(-0.1275 51.507222222),1837,1838,
12,"Robert Scarlett, 2nd Baron Abinger",London,(-0.1275 51.507222222),1835,1837,
31,Roger Sweetman,Dublin,(-6.260277777 53.349722222),1918,1922,
50,Rosie Barnes,Nottingham,(-1.149166666 52.955),1988,1990,
50,Rosie Barnes,Nottingham,(-1.149166666 52.955),1990,1992,
50,Rosie Barnes,Nottingham,(-1.149166666 52.955),1987,1988,
49,Rosie Barnes,Nottingham,(-1.149166666 52.955),1987,1987,
7,Samuel Charles Whitbread,London,(-0.1275 51.507222222),1820,1826,
8,Samuel Charles Whitbread,London,(-0.1275 51.507222222),1826,1830,
16,Samuel Warren,Wrexham,(-2.993611111 53.046666666),1856,1857,
17,Samuel Warren,Wrexham,(-2.993611111 53.046666666),1857,1859,
31,Seán O'Mahony,Thomastown,(-7.137222 52.526667),1918,1922,
19,"Sir Andrew Agnew, 8th Baronet",Edinburgh,(-3.189166666 55.953333333),1865,1868,
18,"Sir Andrew Agnew, 8th Baronet",Edinburgh,(-3.189166666 55.953333333),1859,1865,
16,"Sir Andrew Agnew, 8th Baronet",Edinburgh,(-3.189166666 55.953333333),1856,1857,
17,"Sir Andrew Agnew, 8th Baronet",Edinburgh,(-3.189166666 55.953333333),1857,1859,
22,"Sir Andrew Porter, 1st Baronet",Belfast,(-5.93 54.596388888),1881,1883,
9,"Sir Charles Abney-Hastings, 2nd Baronet",Willesley,(-1.497 52.729),1830,1831,
8,"Sir Charles Abney-Hastings, 2nd Baronet",Willesley,(-1.497 52.729),1826,1830,
9,"Sir Charles Ogle, 2nd Baronet",Martyr Worthy,(-1.265480555 51.093330555),1830,1831,
10,"Sir Edward Cust, 1st Baronet",London,(-0.1275 51.507222222),1831,1832,
8,"Sir Edward Cust, 1st Baronet",London,(-0.1275 51.507222222),1826,1830,
9,"Sir Edward Cust, 1st Baronet",London,(-0.1275 51.507222222),1830,1831,
6,"Sir Edward Cust, 1st Baronet",London,(-0.1275 51.507222222),1818,1820,
7,"Sir Edward Cust, 1st Baronet",London,(-0.1275 51.507222222),1820,1826,
21,"Sir George Bowyer, 7th Baronet",Radley,(-1.24 51.689),1874,1880,
19,"Sir George Bowyer, 7th Baronet",Radley,(-1.24 51.689),1865,1868,
17,"Sir George Bowyer, 7th Baronet",Radley,(-1.24 51.689),1857,1859,
18,"Sir George Bowyer, 7th Baronet",Radley,(-1.24 51.689),1859,1865,
16,"Sir George Bowyer, 7th Baronet",Radley,(-1.24 51.689),1852,1857,
10,"Sir Henry Bunbury, 7th Baronet",London,(-0.1275 51.507222222),1831,1832,
9,"Sir Henry Bunbury, 7th Baronet",London,(-0.1275 51.507222222),1830,1831,
6,"Sir Isaac Coffin, 1st Baronet",Boston,(-71.057777777 42.360277777),1818,1820,
7,"Sir Isaac Coffin, 1st Baronet",Boston,(-71.057777777 42.360277777),1820,1826,
7,"Sir John Aubrey, 6th Baronet",Buckinghamshire,(-0.8 51.766666666),1820,1826,
6,"Sir John Aubrey, 6th Baronet",Buckinghamshire,(-0.8 51.766666666),1818,1820,
5,"Sir John Aubrey, 6th Baronet",Buckinghamshire,(-0.8 51.766666666),1812,1818,
2,"Sir John Aubrey, 6th Baronet",Buckinghamshire,(-0.8 51.766666666),1802,1806,
1,"Sir John Aubrey, 6th Baronet",Buckinghamshire,(-0.8 51.766666666),1801,1802,
4,"Sir John Aubrey, 6th Baronet",Buckinghamshire,(-0.8 51.766666666),1807,1812,
3,"Sir John Aubrey, 6th Baronet",Buckinghamshire,(-0.8 51.766666666),1806,1807,
11,"Sir John Edwards, 1st Baronet, of Garth",Plas Machynlleth,(-3.85287 52.5883),1833,1834,
12,"Sir John Edwards, 1st Baronet, of Garth",Plas Machynlleth,(-3.85287 52.5883),1835,1837,
13,"Sir John Edwards, 1st Baronet, of Garth",Plas Machynlleth,(-3.85287 52.5883),1837,1841,
19,"Sir John Ogilvy, 9th Baronet",Edinburgh,(-3.189166666 55.953333333),1865,1868,
20,"Sir John Ogilvy, 9th Baronet",Edinburgh,(-3.189166666 55.953333333),1868,1874,
17,"Sir John Ogilvy, 9th Baronet",Edinburgh,(-3.189166666 55.953333333),1857,1859,
18,"Sir John Ogilvy, 9th Baronet",Edinburgh,(-3.189166666 55.953333333),1859,1865,
25,"Sir John Ross, 1st Baronet",Derry,(-7.341666666 54.991666666),1892,1895,
11,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1832,1834,
10,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1831,1832,
9,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1830,1831,
7,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1820,1826,
8,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1826,1830,
5,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1812,1818,
6,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1818,1820,
4,"Sir John Sebright, 7th Baronet",St James's,(-0.133 51.5085),1807,1812,
8,"Sir Manasseh Masseh Lopes, 1st Baronet",Jamaica,(-77.4 18.18),1826,1829,
7,"Sir Manasseh Masseh Lopes, 1st Baronet",Jamaica,(-77.4 18.18),1820,1826,
2,"Sir Manasseh Masseh Lopes, 1st Baronet",Jamaica,(-77.4 18.18),1802,1806,
6,"Sir Manasseh Masseh Lopes, 1st Baronet",Jamaica,(-77.4 18.18),1818,1819,
5,"Sir Manasseh Masseh Lopes, 1st Baronet",Jamaica,(-77.4 18.18),1812,1818,
4,"Sir Manasseh Masseh Lopes, 1st Baronet",Jamaica,(-77.4 18.18),1807,1808,
13,"Sir Montagu Chapman, 3rd Baronet",Killua Castle,(-6.996211111 53.659538888),1837,1841,
12,"Sir Montagu Chapman, 3rd Baronet",Killua Castle,(-6.996211111 53.659538888),1835,1837,
11,"Sir Montagu Chapman, 3rd Baronet",Killua Castle,(-6.996211111 53.659538888),1832,1834,
9,"Sir Montagu Chapman, 3rd Baronet",Killua Castle,(-6.996211111 53.659538888),1830,1831,
10,"Sir Montagu Chapman, 3rd Baronet",Killua Castle,(-6.996211111 53.659538888),1831,1832,
16,"Sir Robert Phillimore, 1st Baronet",Westminster,(-0.1333 51.4995),1853,1857,
12,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1835,1836,
11,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1832,1834,
10,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1831,1832,
6,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1818,1820,
9,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1830,1831,
7,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1820,1826,
8,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1826,1830,
1,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1801,1802,
2,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1802,1806,
5,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1812,1818,
3,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1806,1807,
4,"Sir Robert Vaughan, 2nd Baronet",Hengwrt,(-3.8997274 52.752039),1807,1812,
17,"Sir Thomas Burke, 3rd Baronet",Marble Hill,(-7.9 55.16666667),1857,1859,
18,"Sir Thomas Burke, 3rd Baronet",Marble Hill,(-7.9 55.16666667),1859,1865,
16,"Sir Thomas Burke, 3rd Baronet",Marble Hill,(-7.9 55.16666667),1852,1857,
15,"Sir Thomas Burke, 3rd Baronet",Marble Hill,(-7.9 55.16666667),1847,1852,
14,"Sir Thomas Burke, 3rd Baronet",Marble Hill,(-7.9 55.16666667),1847,1847,
30,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1910,1918,
28,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1906,1910,
29,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1910,1910,
27,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1900,1906,
26,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1895,1900,
25,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1892,1895,
24,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1886,1892,
23,"Sir Thomas Esmonde, 11th Baronet",County Wexford,(-6.666666666 52.5),1885,1886,
15,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1847,1852,
11,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1832,1834,
16,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1852,1855,
10,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1831,1832,
8,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1826,1828,
9,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1830,1831,
6,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1818,1820,
8,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1828,1830,
5,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1812,1818,
7,Thomas Frankland Lewis,Middlesex,(-0.416666666 51.5),1820,1826,
1,"Sir Thomas Frankland, 6th Baronet",London,(-0.1275 51.507222222),1801,1801,
7,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1820,1826,
10,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1831,1832,
11,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1832,1834,
13,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1837,1840,
12,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1835,1837,
9,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1830,1831,
5,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1812,1818,
6,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1818,1820,
8,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1826,1830,
2,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1802,1806,
1,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1801,1802,
4,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1807,1812,
3,"Sir Watkin Williams-Wynn, 5th Baronet",Wales,(-3.633333333 52.35),1806,1807,
17,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1857,1859,
18,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1859,1865,
22,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1880,1885,
21,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1874,1880,
19,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1865,1868,
20,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1868,1874,
16,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1852,1857,
15,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1847,1852,
14,"Sir Watkin Williams-Wynn, 6th Baronet",London,(-0.1275 51.507222222),1841,1847,
21,"Sir William Montgomery-Cuninghame, 9th Baronet",Maybole,(-4.68149 55.3545),1874,1880,
31,Stafford Hotchkin,Windermere,(-2.906111111 54.379444444),1920,1922,
12,Stephen Lushington,South Hill Park,(-0.75 51.394),1835,1837,
13,Stephen Lushington,South Hill Park,(-0.75 51.394),1837,1841,
11,Stephen Lushington,South Hill Park,(-0.75 51.394),1832,1834,
10,Stephen Lushington,South Hill Park,(-0.75 51.394),1831,1832,
10,Stephen Lushington,South Hill Park,(-0.75 51.394),1831,1831,
9,Stephen Lushington,South Hill Park,(-0.75 51.394),1831,1831,
7,Stephen Lushington,South Hill Park,(-0.75 51.394),1820,1826,
8,Stephen Lushington,South Hill Park,(-0.75 51.394),1826,1830,
3,Stephen Lushington,South Hill Park,(-0.75 51.394),1806,1807,
4,Stephen Lushington,South Hill Park,(-0.75 51.394),1807,1808,
22,"Wilbraham Egerton, 1st Earl Egerton",United Kingdom of Great Britain and Ireland,(-0.1275 51.507222222),1880,1883,
20,"Wilbraham Egerton, 1st Earl Egerton",United Kingdom of Great Britain and Ireland,(-0.1275 51.507222222),1868,1874,
21,"Wilbraham Egerton, 1st Earl Egerton",United Kingdom of Great Britain and Ireland,(-0.1275 51.507222222),1874,1880,
19,"Wilbraham Egerton, 1st Earl Egerton",United Kingdom of Great Britain and Ireland,(-0.1275 51.507222222),1865,1868,
18,"Wilbraham Egerton, 1st Earl Egerton",United Kingdom of Great Britain and Ireland,(-0.1275 51.507222222),1859,1865,
17,"Wilbraham Egerton, 1st Earl Egerton",United Kingdom of Great Britain and Ireland,(-0.1275 51.507222222),1858,1859,
24,T. P. Gill,Nenagh,(-8.1995 52.8632),1886,1892,
23,T. P. Gill,Nenagh,(-8.1995 52.8632),1885,1886,
6,Thomas Assheton Smith,Ashley,(-2.339 53.354),1818,1820,
2,Thomas Assheton Smith,Ashley,(-2.339 53.354),1802,1806,
5,Thomas Assheton Smith,Ashley,(-2.339 53.354),1812,1818,
7,Thomas Assheton Smith,Ashley,(-2.339 53.354),1820,1821,
1,Thomas Assheton Smith,Ashley,(-2.339 53.354),1801,1802,
4,Thomas Assheton Smith,Ashley,(-2.339 53.354),1807,1812,
3,Thomas Assheton Smith,Ashley,(-2.339 53.354),1806,1807,
12,Thomas Assheton Smith,Westminster,(-0.1333 51.4995),1835,1837,
11,Thomas Assheton Smith,Westminster,(-0.1333 51.4995),1832,1834,
9,Thomas Assheton Smith,Westminster,(-0.1333 51.4995),1830,1831,
7,Thomas Assheton Smith,Westminster,(-0.1333 51.4995),1821,1826,
8,Thomas Assheton Smith,Westminster,(-0.1333 51.4995),1826,1830,
38,"Thomas Burden, 1st Baron Burden",Mile End,(-0.0314 51.5248),1945,1950,
37,"Thomas Burden, 1st Baron Burden",Mile End,(-0.0314 51.5248),1942,1945,
15,Thomas Chisholm Anstey,London,(-0.1275 51.507222222),1847,1852,
39,"Thomas Galbraith, 1st Baron Strathclyde",Partick,(-4.308611111 55.871388888),1950,1951,
40,"Thomas Galbraith, 1st Baron Strathclyde",Partick,(-4.308611111 55.871388888),1951,1955,
38,"Thomas Galbraith, 1st Baron Strathclyde",Partick,(-4.308611111 55.871388888),1945,1950,
37,"Thomas Galbraith, 1st Baron Strathclyde",Partick,(-4.308611111 55.871388888),1940,1945,
31,Thomas Hunter,Castletownroche,(-8.459 52.177),1918,1922,
13,Thomas Cochrane,London,(-0.1275 51.507222222),1839,1841,
29,Thomas O'Donnell,Ballyduff,(-9.663611111 52.4525),1910,1910,
29,Thomas O'Donnell,Ballyduff,(-9.6625 52.451388888),1910,1910,
30,Thomas O'Donnell,Ballyduff,(-9.663611111 52.4525),1910,1918,
30,Thomas O'Donnell,Ballyduff,(-9.6625 52.451388888),1910,1918,
28,Thomas O'Donnell,Ballyduff,(-9.663611111 52.4525),1906,1910,
28,Thomas O'Donnell,Ballyduff,(-9.6625 52.451388888),1906,1910,
27,Thomas O'Donnell,Ballyduff,(-9.663611111 52.4525),1900,1906,
27,Thomas O'Donnell,Ballyduff,(-9.6625 52.451388888),1900,1906,
30,Timothy O'Sullivan,County Kerry,(-9.75 52.166666666),1910,1918,
11,William Addams Williams,Llangybi,(-2.9079 51.6658),1832,1834,
12,William Addams Williams,Llangybi,(-2.9079 51.6658),1835,1837,
13,William Addams Williams,Llangybi,(-2.9079 51.6658),1837,1841,
10,William Addams Williams,Llangybi,(-2.9079 51.6658),1831,1832,
34,William Alexander,Glasgow,(-4.25 55.861111111),1924,1929,
37,William Alexander,Glasgow,(-4.25 55.861111111),1935,1945,
33,William Alexander,Glasgow,(-4.25 55.861111111),1923,1924,
36,William Alexander,Glasgow,(-4.25 55.861111111),1931,1935,
35,William Alexander,Glasgow,(-4.25 55.861111111),1929,1931,
26,William Hunter,Aberdeen,(-2.1 57.15),1895,1896,
25,William Hunter,Aberdeen,(-2.1 57.15),1892,1895,
24,William Hunter,Aberdeen,(-2.1 57.15),1886,1892,
23,William Hunter,Aberdeen,(-2.1 57.15),1885,1886,
16,"William Barrington, 6th Viscount Barrington",London,(-0.1275 51.507222222),1852,1857,
13,"William Barrington, 6th Viscount Barrington",London,(-0.1275 51.507222222),1837,1841,
15,"William Barrington, 6th Viscount Barrington",London,(-0.1275 51.507222222),1847,1852,
14,"William Barrington, 6th Viscount Barrington",London,(-0.1275 51.507222222),1841,1847,
18,William Bovill,Barking,(0.08 51.54),1859,1865,
17,William Bovill,Barking,(0.08 51.54),1857,1859,
19,William Bovill,Barking,(0.08 51.54),1865,1866,
14,"William Clements, 3rd Earl of Leitrim",Dublin,(-6.260277777 53.349722222),1841,1847,
13,"William Clements, 3rd Earl of Leitrim",Dublin,(-6.260277777 53.349722222),1839,1841,
7,"William Courtenay, 10th Earl of Devon",London,(-0.1275 51.507222222),1820,1826,
5,"William Courtenay, 10th Earl of Devon",London,(-0.1275 51.507222222),1812,1818,
6,"William Courtenay, 10th Earl of Devon",London,(-0.1275 51.507222222),1818,1820,
15,William Dougal Christie,Mumbai,(72.8775 19.075833333),1847,1847,
14,William Dougal Christie,Mumbai,(72.8775 19.075833333),1842,1847,
28,William Duffy,County Galway,(-9.0 53.333333333),1906,1910,
27,William Duffy,County Galway,(-9.0 53.333333333),1900,1906,
30,William Duffy,County Galway,(-9.0 53.333333333),1910,1918,
29,William Duffy,County Galway,(-9.0 53.333333333),1910,1910,
9,William Dundas,Scotland,(-5.0 57.0),1830,1831,
7,William Dundas,Scotland,(-5.0 57.0),1820,1826,
8,William Dundas,Scotland,(-5.0 57.0),1826,1830,
6,William Dundas,Scotland,(-5.0 57.0),1818,1820,
5,William Dundas,Scotland,(-5.0 57.0),1812,1818,
3,William Dundas,Scotland,(-5.0 57.0),1806,1807,
2,William Dundas,Scotland,(-5.0 57.0),1802,1806,
4,William Dundas,Scotland,(-5.0 57.0),1810,1812,
4,William Dundas,Scotland,(-5.0 57.0),1807,1808,
4,William Dundas,Scotland,(-5.0 57.0),1812,1812,
1,William Dundas,Scotland,(-5.0 57.0),1801,1802,
21,"Sir William Edmonstone, 4th Baronet",Moray Estate,(-3.20861 55.95471),1874,1880,
13,William Erle,Fifehead Magdalen,(-2.313419444 50.992480555),1837,1841,
19,William Ewart,Liverpool,(-2.991666666 53.407222222),1865,1868,
18,William Ewart,Liverpool,(-2.991666666 53.407222222),1859,1865,
